"ID","EnterpriseEntryID","DefinitionSetID","Entry","EntryCode","EntryName","EntryMnemonic","IsInactiveFLAG","IsEnforcedFLAG","IsCurrentFLAG","EffectiveDT","SexDE"
"5409","332746","0","1865","66.21","BILAT ENDO CRUSH FALL","6621","0","1","1","1999-1-21T12:46:25","0"
"5410","332747","0","1866","66.22","BILAT ENDO LIG/DIV FALL","6622","0","1","1","1999-1-21T12:46:25","0"
"5411","332748","0","1867","66.29","BILAT ENDO OCCL FALL NEC","6629","0","1","1","1999-1-21T12:46:25","0"
"6249","333586","0","2705","85.44","BILAT EXTEN SMP MAST","8544","0","1","1","1999-1-21T12:48:30","0"
"5412","332749","0","1868","66.31","BILAT FALL CRUSHING NEC","6631","0","1","1","1999-1-21T12:46:25","0"
"5414","332751","0","1870","66.39","BILAT FALL DESTR NEC","6639","0","1","1","1999-1-21T12:46:25","0"
"5413","332750","0","1869","66.32","BILAT FALL LIG & DIV NEC","6632","0","1","1","1999-1-21T12:46:25","0"
"5062","332399","0","1518","53.39","BILAT FH REPAIR NEC","5339","0","1","1","1999-1-21T12:45:32","0"
"5061","332398","0","1517","53.31","BILAT FH REPAIR W GRAFT","5331","0","1","1","1999-1-21T12:45:32","0"
"5058","332395","0","1514","53.17","BILAT IH REP-GRAFT NOS","5317","0","1","1","1999-1-21T12:45:32","0"
"5051","332388","0","1507","53.10","BILAT IH REPAIR NOS","5310","0","1","1","1999-1-21T12:45:31","0"
"5053","332390","0","1509","53.12","BILAT INDIRECT IH REPAIR","5312","0","1","1","1999-1-21T12:45:31","0"
"5056","332393","0","1512","53.15","BILAT INDIRECT IH-GRAFT","5315","0","1","1","1999-1-21T12:45:31","0"
"4337","331674","0","793","33.52","BILAT LUNG TRANSPLANT","3352","0","1","1","1999-1-21T12:41:53","0"
"5420","332757","0","1876","66.63","BILAT PART FALL RMVL NOS","6663","0","1","1","1999-1-21T12:46:26","0"
"4635","331972","0","1091","40.42","BILAT RAD NECK DISSECT","4042","0","1","1","1999-1-21T12:44:28","0"
"6251","333588","0","2707","85.46","BILAT RADICAL MASTECTOMY","8546","0","1","1","1999-1-21T12:48:30","0"
"6241","333578","0","2697","85.32","BILAT RED MAMMOPLASTY","8532","0","1","1","1999-1-21T12:48:29","0"
"6247","333584","0","2703","85.42","BILAT SIMPLE MASTECTOMY","8542","0","1","1","1999-1-21T12:48:30","0"
"6245","333582","0","2701","85.36","BILAT SUBCU MAMMEC NEC","8536","0","1","1","1999-1-21T12:48:29","0"
"6244","333581","0","2700","85.35","BILAT SUBCU MAMMEC-IMPL","8535","0","1","1","1999-1-21T12:48:29","0"
"3714","331051","0","170","07.3","BILATERAL ADRENALECTOMY","073","0","1","1","1999-1-21T12:40:19","0"
"6258","333595","0","2714","85.54","BILATERAL BREAST IMPLANT","8554","0","1","1","1999-1-21T12:48:31","0"
"6253","333590","0","2709","85.48","BILATERAL EXTENDED RM","8548","0","1","1","1999-1-21T12:48:30","0"
"5123","332460","0","1579","55.54","BILATERAL NEPHRECTOMY","5554","0","1","1","1999-1-21T12:45:42","0"
"5539","332876","0","1995","71.62","BILATERAL VULVECTOMY","7162","0","1","1","1999-1-21T12:46:43","0"
"4981","332318","0","1437","51.39","BILE DUCT ANAST NEC","5139","0","1","1","1999-1-21T12:45:21","0"
"4992","332329","0","1448","51.69","BILE DUCT EXCISION NEC","5169","0","1","1","1999-1-21T12:45:22","0"
"4987","332324","0","1443","51.59","BILE DUCT INCISION NEC","5159","0","1","1","1999-1-21T12:45:21","0"
"4995","332332","0","1451","51.79","BILE DUCT REPAIR NEC","5179","0","1","1","1999-1-21T12:45:23","0"
"4966","332303","0","1422","51.13","BILIARY TRACT BX NEC","5113","0","1","1","1999-1-21T12:45:18","0"
"7005","334342","0","3461","98.52","BILIARY TRACT ESWL","9852","0","1","1","1999-1-21T12:50:24","0"
"5012","332349","0","1468","51.99","BILIARY TRACT OP NEC","5199","0","1","1","1999-1-21T12:45:25","0"
"6362","333699","0","2818","87.59","BILIARY TRACT X-RAY NEC","8759","0","1","1","1999-1-21T12:48:46","0"
"6899","334236","0","3355","96.41","BILIARY TUBE IRRIGATION","9641","0","1","1","1999-1-21T12:50:07","0"
"4357","331694","0","813","34.27","BIOPSY OF DIAPHRAGM","3427","0","1","1","1999-1-21T12:41:56","0"
"6202","333539","0","2658","84.15","BK AMPUTATION NEC","8415","0","1","1","1999-1-21T12:48:23","0"
"5206","332543","0","1662","57.88","BLADDER ANASTOMOSIS NEC","5788","0","1","1","1999-1-21T12:45:54","0"
"5191","332528","0","1647","57.39","BLADDER DXTIC PX NEC","5739","0","1","1","1999-1-21T12:45:52","0"
"5204","332541","0","1660","57.86","BLADDER EXSTROPHY REPAIR","5786","0","1","1","1999-1-21T12:45:53","0"
"5209","332546","0","1665","57.92","BLADDER NECK DILATION","5792","0","1","1","1999-1-21T12:45:54","0"
"5216","332553","0","1672","57.99","BLADDER OPERATION NEC","5799","0","1","1","1999-1-21T12:45:55","0"
"5207","332544","0","1663","57.89","BLADDER REPAIR NEC","5789","0","1","1","1999-1-21T12:45:54","0"
"5208","332545","0","1664","57.91","BLADDER SPHINCTEROTOMY","5791","0","1","1","1999-1-21T12:45:54","0"
"3769","331106","0","225","08.52","BLEPHARORRHAPHY","0852","0","1","1","1999-1-21T12:40:27","0"
"3745","331082","0","201","08.02","BLEPHARORRHAPHY SEVERING","0802","0","1","1","1999-1-21T12:40:24","0"
"7015","334352","0","3471","99.08","BLOOD EXPANDER TRANSFUS","9908","0","1","1","1999-1-21T12:50:25","0"
"4523","331860","0","979","38.29","BLOOD VESS DXTIC PX NEC","3829","0","1","1","1999-1-21T12:44:11","0"
"6463","333800","0","2919","88.86","BLOOD VESS THERMOGRAPHY","8886","0","1","1","1999-1-21T12:49:01","0"
"4521","331858","0","977","38.21","BLOOD VESSEL BIOPSY","3821","0","1","1","1999-1-21T12:44:11","0"
"5432","332769","0","1888","66.95","BLOW THER AGNT INTO FALL","6695","0","1","1","1999-1-21T12:46:28","0"
"6708","334045","0","3164","93.07","BODY MEASUREMENT","9307","0","1","1","1999-1-21T12:49:38","0"
"5697","333034","0","2153","77.49","BONE BIOPSY NEC","7749","0","1","1","1999-1-21T12:47:06","0"
"5688","333025","0","2144","77.40","BONE BIOPSY NOS","7740","0","1","1","1999-1-21T12:47:05","0"
"5687","333024","0","2143","77.39","BONE DIVISION NEC","7739","0","1","1","1999-1-21T12:47:05","0"
"5754","333091","0","2210","78.08","BONE GRAFT MT/TARSAL","7808","0","1","1","1999-1-21T12:47:16","0"
"5755","333092","0","2211","78.09","BONE GRAFT NEC X FACIAL","7809","0","1","1","1999-1-21T12:47:16","0"
"5746","333083","0","2202","78.00","BONE GRAFT NOS","7800","0","1","1","1999-1-21T12:47:14","0"
"5749","333086","0","2205","78.03","BONE GRAFT RADIUS/ULNA","7803","0","1","1","1999-1-21T12:47:15","0"
"5753","333090","0","2209","78.07","BONE GRAFT TIBIA/FIBULA","7807","0","1","1","1999-1-21T12:47:16","0"
"5747","333084","0","2203","78.01","BONE GRAFT TO CHEST CAGE","7801","0","1","1","1999-1-21T12:47:15","0"
"5640","332977","0","2096","76.91","BONE GRAFT TO FACE BONE","7691","0","1","1","1999-1-21T12:46:58","0"
"5751","333088","0","2207","78.05","BONE GRAFT TO FEMUR","7805","0","1","1","1999-1-21T12:47:15","0"
"5748","333085","0","2204","78.02","BONE GRAFT TO HUMERUS","7802","0","1","1","1999-1-21T12:47:15","0"
"5750","333087","0","2206","78.04","BONE GRAFT TO MC/CARPAL","7804","0","1","1","1999-1-21T12:47:15","0"
"5752","333089","0","2208","78.06","BONE GRAFT TO PATELLA","7806","0","1","1","1999-1-21T12:47:16","0"
"3573","330910","0","29","02.04","BONE GRAFT TO SKULL","0204","0","1","1","1999-1-21T12:39:56","0"
"5667","333004","0","2123","77.19","BONE INC W/O DIV NEC","7719","0","1","1","1999-1-21T12:47:02","0"
"4655","331992","0","1111","41.31","BONE MARROW BIOPSY","4131","0","1","1","1999-1-21T12:44:31","0"
"4658","331995","0","1114","41.38","BONE MARROW DXTIC PX NEC","4138","0","1","1","1999-1-21T12:44:32","0"
"4669","332006","0","1125","41.98","BONE MARROW OPS NEC","4198","0","1","1","1999-1-21T12:44:33","0"
"4648","331985","0","1104","41.00","BONE MARROW TRANSPL NOS","4100","0","1","1","1999-1-21T12:44:30","0"
"6472","333809","0","2928","88.98","BONE MINERAL DENSITY","8898","0","1","1","1999-1-21T12:49:02","0"
"6686","334023","0","3142","92.14","BONE SCAN","9214","0","1","1","1999-1-21T12:49:35","0"
"6460","333797","0","2916","88.83","BONE THERMOGRAPHY","8883","0","1","1","1999-1-21T12:49:01","0"
"4203","331540","0","659","27.21","BONY PALATE BIOPSY","2721","0","1","1","1999-1-21T12:41:33","0"
"7058","334395","0","3514","99.57","BOTULISM ANTITOXIN ADMIN","9957","0","1","1","1999-1-21T12:50:32","0"
"4785","332122","0","1241","45.29","BOWEL DXTIC PX NEC","4529","0","1","1","1999-1-21T12:44:50","0"
"6766","334103","0","3222","93.77","BRAILLE OR MOON TRAINING","9377","0","1","1","1999-1-21T12:49:47","0"
"3567","330904","0","23","01.53","BRAIN LOBECTOMY","0153","0","1","1","1999-1-21T12:39:55","0"
"3592","330929","0","48","02.92","BRAIN REPAIR","0292","0","1","1","1999-1-21T12:39:59","0"
"6324","333661","0","2780","87.02","BRAIN/SKULL CONTR X-RAY","8702","0","1","1","1999-1-21T12:48:41","0"
"6233","333570","0","2689","85.19","BREAST DXTIC PX NEC","8519","0","1","1","1999-1-21T12:48:27","0"
"6263","333600","0","2719","85.83","BREAST FULL-THICK GRAFT","8583","0","1","1","1999-1-21T12:48:32","0"
"6272","333609","0","2728","85.94","BREAST IMPLANT REMOVAL","8594","0","1","1","1999-1-21T12:48:33","0"
"6271","333608","0","2727","85.93","BREAST IMPLANT REVISION","8593","0","1","1","1999-1-21T12:48:33","0"
"6270","333607","0","2726","85.92","BREAST INJECTION","8592","0","1","1","1999-1-21T12:48:33","0"
"6265","333602","0","2721","85.85","BREAST MUSCLE FLAP GRAFT","8585","0","1","1","1999-1-21T12:48:32","0"
"6275","333612","0","2731","85.99","BREAST OPERATION NEC","8599","0","1","1","1999-1-21T12:48:34","0"
"6264","333601","0","2720","85.84","BREAST PEDICLE GRAFT","8584","0","1","1","1999-1-21T12:48:32","0"
"6262","333599","0","2718","85.82","BREAST SPLIT-THICK GRAFT","8582","0","1","1","1999-1-21T12:48:32","0"
"6462","333799","0","2918","88.85","BREAST THERMOGRAPHY","8885","0","1","1","1999-1-21T12:49:01","0"
"6349","333686","0","2805","87.36","BREAST XEROGRAPHY","8736","0","1","1","1999-1-21T12:48:45","0"
"6473","333810","0","2929","89.01","BRIEF INTERVIEW & EVAL","8901","0","1","1","1999-1-21T12:49:03","0"
"4324","331661","0","780","33.29","BRONCH/LUNG DXTIC PX NEC","3329","0","1","1","1999-1-21T12:41:51","0"
"6913","334250","0","3369","96.56","BRONCH/TRACH LAVAGE NEC","9656","0","1","1","1999-1-21T12:50:09","0"
"4339","331676","0","795","33.91","BRONCHIAL DILATION","3391","0","1","1","1999-1-21T12:41:53","0"
"4331","331668","0","787","33.42","BRONCHIAL FISTULA CLOSE","3342","0","1","1","1999-1-21T12:41:52","0"
"4330","331667","0","786","33.41","BRONCHIAL LAC SUTURE","3341","0","1","1","1999-1-21T12:41:52","0"
"4340","331677","0","796","33.92","BRONCHIAL LIGATION","3392","0","1","1","1999-1-21T12:41:53","0"
"4342","331679","0","798","33.98","BRONCHIAL OPERATION NEC","3398","0","1","1","1999-1-21T12:41:54","0"
"4333","331670","0","789","33.48","BRONCHIAL REPAIR NEC","3348","0","1","1","1999-1-21T12:41:52","0"
"4316","331653","0","772","33.21","BRONCHOSCOPY THRU STOMA","3321","0","1","1","1999-1-21T12:41:50","0"
"6234","333571","0","2690","85.20","BRST TISS EXC/DESTR NOS","8520","0","1","1","1999-1-21T12:48:28","0"
"5699","333036","0","2155","77.52","BUNIONECT/STC/ARTHRODES","7752","0","1","1","1999-1-21T12:47:07","0"
"5698","333035","0","2154","77.51","BUNIONECT/STC/OSTY","7751","0","1","1","1999-1-21T12:47:07","0"
"5705","333042","0","2161","77.59","BUNIONECTOMY NEC","7759","0","1","1","1999-1-21T12:47:08","0"
"5701","333038","0","2157","77.54","BUNIONETTE EXC/REPAIR","7754","0","1","1","1999-1-21T12:47:07","0"
"6155","333492","0","2611","83.5","BURSECTOMY","835","0","1","1","1999-1-21T12:48:16","0"
"6094","333431","0","2550","82.31","BURSECTOMY OF HAND","8231","0","1","1","1999-1-21T12:48:06","0"
"6137","333474","0","2593","83.03","BURSOTOMY","8303","0","1","1","1999-1-21T12:48:12","0"
"6085","333422","0","2541","82.03","BURSOTOMY OF HAND","8203","0","1","1","1999-1-21T12:48:05","0"
"5434","332771","0","1890","66.97","BURY FIMBRIAE IN UTERUS","6697","0","1","1","1999-1-21T12:46:28","0"
"4204","331541","0","660","27.22","BX UVULA & SOFT PALATE","2722","0","1","1","1999-1-21T12:41:33","0"
"6665","334002","0","3121","91.83","C&S NEC","9183","0","1","1","1999-1-21T12:49:32","0"
"6672","334009","0","3128","91.93","C&S NOS","9193","0","1","1","1999-1-21T12:49:33","0"
"6609","333946","0","3065","91.03","C&S-BIL/PANCREAS","9103","0","1","1","1999-1-21T12:49:24","0"
"6574","333911","0","3030","90.53","C&S-BLOOD","9053","0","1","1","1999-1-21T12:49:18","0"
"6546","333883","0","3002","90.13","C&S-ENDOCRINE NEC","9013","0","1","1","1999-1-21T12:49:14","0"
"6560","333897","0","3016","90.33","C&S-ENT/LARYNX","9033","0","1","1","1999-1-21T12:49:16","0"
"6553","333890","0","3009","90.23","C&S-EYE","9023","0","1","1","1999-1-21T12:49:15","0"
"6637","333974","0","3093","91.43","C&S-FEMALE GENITAL","9143","0","1","1","1999-1-21T12:49:28","0"
"6651","333988","0","3107","91.63","C&S-INTEGUMENT","9163","0","1","1","1999-1-21T12:49:30","0"
"6602","333939","0","3058","90.93","C&S-LOWER GI","9093","0","1","1","1999-1-21T12:49:22","0"
"6567","333904","0","3023","90.43","C&S-LOWER RESP","9043","0","1","1","1999-1-21T12:49:18","0"
"6630","333967","0","3086","91.33","C&S-LOWER URINARY","9133","0","1","1","1999-1-21T12:49:27","0"
"6588","333925","0","3044","90.73","C&S-LYMPH SYSTEM","9073","0","1","1","1999-1-21T12:49:20","0"
"6644","333981","0","3100","91.53","C&S-MS SYST/JT FLUID","9153","0","1","1","1999-1-21T12:49:29","0"
"6539","333876","0","2995","90.03","C&S-NERVOUS SYST","9003","0","1","1","1999-1-21T12:49:12","0"
"6658","333995","0","3114","91.73","C&S-OP WOUND","9173","0","1","1","1999-1-21T12:49:31","0"
"6616","333953","0","3072","91.13","C&S-PERITONEUM","9113","0","1","1","1999-1-21T12:49:25","0"
"6581","333918","0","3037","90.63","C&S-SPLEEN/MARROW","9063","0","1","1","1999-1-21T12:49:19","0"
"6595","333932","0","3051","90.83","C&S-UPPER GI","9083","0","1","1","1999-1-21T12:49:21","0"
"6623","333960","0","3079","91.23","C&S-UPPER URINARY","9123","0","1","1","1999-1-21T12:49:25","0"
"4135","331472","0","591","22.61","C-LUC EXC MAX SINUS LES","2261","0","1","1","1999-1-21T12:41:23","0"
"3814","331151","0","270","09.73","CANALICULUS REPAIR","0973","0","1","1","1999-1-21T12:40:34","0"
"3768","331105","0","224","08.51","CANTHOTOMY","0851","0","1","1","1999-1-21T12:40:27","0"
"4461","331798","0","917","37.26","CARD EPS/RECORD STUDIES","3726","0","1","1","1999-1-21T12:44:02","0"
"4460","331797","0","916","37.25","CARDIAC BIOPSY","3725","0","1","1","1999-1-21T12:44:01","0"
"4462","331799","0","918","37.27","CARDIAC MAPPING","3727","0","1","1","1999-1-21T12:44:02","0"
"6533","333870","0","2989","89.68","CARDIAC OUTPUT MONIT NEC","8968","0","1","1","1999-1-21T12:49:11","0"
"6734","334071","0","3190","93.36","CARDIAC RETRAINING","9336","0","1","1","1999-1-21T12:49:42","0"
"7066","334403","0","3522","99.69","CARDIAC RHYTHM CONV NEC","9969","0","1","1","1999-1-21T12:50:33","0"
"7092","408264","0","3548","37.67","CARDIOMYOSTIM SYST IMPL","3767","0","1","1","1999-1-21T12:44:04","0"
"4609","331946","0","1065","39.63","CARDIOPLEGIA","3963","0","1","1","1999-1-21T12:44:24","0"
"4454","331791","0","910","37.11","CARDIOTOMY","3711","0","1","1","1999-1-21T12:44:01","0"
"6482","333819","0","2938","89.10","CAROTID AMOBARB TEST","8910","0","1","1","1999-1-21T12:49:04","0"
"6522","333859","0","2978","89.56","CAROTID PULSE TRACING","8956","0","1","1","1999-1-21T12:49:10","0"
"7065","334402","0","3521","99.64","CAROTID SINUS STIM","9964","0","1","1","1999-1-21T12:50:33","0"
"3641","330978","0","97","04.43","CARPAL TUNNEL RELEASE","0443","0","1","1","1999-1-21T12:40:06","0"
"6066","333403","0","2522","81.75","CARPAL/CMC ARTHROPLASTY","8175","0","1","1","1999-1-21T12:48:02","0"
"6065","333402","0","2521","81.74","CARPAL/CMC W IMPLANT","8174","0","1","1","1999-1-21T12:48:02","0"
"6041","333378","0","2497","81.25","CARPORADIAL FUSION","8125","0","1","1","1999-1-21T12:47:58","0"
"6325","333662","0","2781","87.03","CAT SCAN HEAD","8703","0","1","1","1999-1-21T12:48:41","0"
"6391","333728","0","2847","88.01","CAT SCAN OF ABDOMEN","8801","0","1","1","1999-1-21T12:48:51","0"
"6370","333707","0","2826","87.71","CAT SCAN OF KIDNEY","8771","0","1","1","1999-1-21T12:48:48","0"
"6353","333690","0","2809","87.41","CAT SCAN THORAX","8741","0","1","1","1999-1-21T12:48:45","0"
"3937","331274","0","393","13.69","CATARACT EXTRACTION NEC","1369","0","1","1","1999-1-21T12:40:52","0"
"3931","331268","0","387","13.43","CATARACT FRAG/ASP NEC","1343","0","1","1","1999-1-21T12:40:51","0"
"3929","331266","0","385","13.41","CATARACT PHACO & ASP","1341","0","1","1","1999-1-21T12:40:51","0"
"4467","331804","0","923","37.34","CATH ABLATION HEART LES","3734","0","1","1","1999-1-21T12:44:03","0"
"4088","331425","0","544","21.03","CAUT TO CNTRL EPISTAXIS","2103","0","1","1","1999-1-21T12:41:16","0"
"4581","331918","0","1037","39.21","CAVAL-PA ANASTOMOSIS","3921","0","1","1","1999-1-21T12:44:20","0"
"4982","332319","0","1438","51.41","CDE FOR CALCULUS RMVL","5141","0","1","1","1999-1-21T12:45:21","0"
"4983","332320","0","1439","51.42","CDE FOR OBSTRUCTION NEC","5142","0","1","1","1999-1-21T12:45:21","0"
"4802","332139","0","1258","45.72","CECECTOMY","4572","0","1","1","1999-1-21T12:44:53","0"
"6668","334005","0","3124","91.86","CELL BLK/PAP NEC","9186","0","1","1","1999-1-21T12:49:32","0"
"6675","334012","0","3131","91.96","CELL BLK/PAP NOS","9196","0","1","1","1999-1-21T12:49:33","0"
"6612","333949","0","3068","91.06","CELL BLK/PAP-BIL/PANC","9106","0","1","1","1999-1-21T12:49:24","0"
"6640","333977","0","3096","91.46","CELL BLK/PAP-FE GENITAL","9146","0","1","1","1999-1-21T12:49:28","0"
"6654","333991","0","3110","91.66","CELL BLK/PAP-INTEGUMENT","9166","0","1","1","1999-1-21T12:49:30","0"
"6605","333942","0","3061","90.96","CELL BLK/PAP-LOWER GI","9096","0","1","1","1999-1-21T12:49:23","0"
"6633","333970","0","3089","91.36","CELL BLK/PAP-LOWER URIN","9136","0","1","1","1999-1-21T12:49:27","0"
"6591","333928","0","3047","90.76","CELL BLK/PAP-LYMPH SYS","9076","0","1","1","1999-1-21T12:49:21","0"
"6647","333984","0","3103","91.56","CELL BLK/PAP-MUSCULOSKEL","9156","0","1","1","1999-1-21T12:49:29","0"
"6542","333879","0","2998","90.06","CELL BLK/PAP-NERVOUS SYS","9006","0","1","1","1999-1-21T12:49:13","0"
"6619","333956","0","3075","91.16","CELL BLK/PAP-PERITONEUM","9116","0","1","1","1999-1-21T12:49:25","0"
"6584","333921","0","3040","90.66","CELL BLK/PAP-SPLEEN/MARR","9066","0","1","1","1999-1-21T12:49:20","0"
"6598","333935","0","3054","90.86","CELL BLK/PAP-UPPER GI","9086","0","1","1","1999-1-21T12:49:22","0"
"6626","333963","0","3082","91.26","CELL BLK/PAP-UPPER URIN","9126","0","1","1","1999-1-21T12:49:26","0"
"6577","333914","0","3033","90.56","CELL BLOCK/PAP-BLOOD","9056","0","1","1","1999-1-21T12:49:19","0"
"6549","333886","0","3005","90.16","CELL BLOCK/PAP-ENDOCRINE","9016","0","1","1","1999-1-21T12:49:14","0"
"6563","333900","0","3019","90.36","CELL BLOCK/PAP-ENT/LAR","9036","0","1","1","1999-1-21T12:49:17","0"
"6556","333893","0","3012","90.26","CELL BLOCK/PAP-EYE","9026","0","1","1","1999-1-21T12:49:16","0"
"6570","333907","0","3026","90.46","CELL BLOCK/PAP-LOWR RESP","9046","0","1","1","1999-1-21T12:49:18","0"
"6661","333998","0","3117","91.76","CELL BLOCK/PAP-OP WOUND","9176","0","1","1","1999-1-21T12:49:31","0"
"6422","333759","0","2878","88.41","CEREBRAL ARTERIOGRAM","8841","0","1","1","1999-1-21T12:48:55","0"
"6683","334020","0","3139","92.11","CEREBRAL SCAN","9211","0","1","1","1999-1-21T12:49:34","0"
"6458","333795","0","2914","88.81","CEREBRAL THERMOGRAPHY","8881","0","1","1","1999-1-21T12:49:00","0"
"5442","332779","0","1898","67.32","CERV LES CAUTERIZATION","6732","0","1","1","1999-1-21T12:46:29","0"
"5444","332781","0","1900","67.39","CERV LES EXC/DESTR NEC","6739","0","1","1","1999-1-21T12:46:30","0"
"5438","332775","0","1894","67.12","CERVICAL BIOPSY NEC","6712","0","1","1","1999-1-21T12:46:29","0"
"5436","332773","0","1892","67.0","CERVICAL CANAL DILATION","670","0","1","1","1999-1-21T12:46:28","0"
"5441","332778","0","1897","67.31","CERVICAL CYST MARSUP","6731","0","1","1","1999-1-21T12:46:29","0"
"5439","332776","0","1895","67.19","CERVICAL DXTIC PX NEC","6719","0","1","1","1999-1-21T12:46:29","0"
"4674","332011","0","1130","42.11","CERVICAL ESOPHAGOSTOMY","4211","0","1","1","1999-1-21T12:44:34","0"
"5448","332785","0","1904","67.62","CERVICAL FISTULA REPAIR","6762","0","1","1","1999-1-21T12:46:30","0"
"5443","332780","0","1899","67.33","CERVICAL LES CRYOSURGERY","6733","0","1","1","1999-1-21T12:46:29","0"
"6330","333667","0","2786","87.08","CERVICAL LYMPHANGIOGRAM","8708","0","1","1","1999-1-21T12:48:42","0"
"5449","332786","0","1905","67.69","CERVICAL REPAIR NEC","6769","0","1","1","1999-1-21T12:46:30","0"
